id_news,country,news,time,title_trans,type_news,cnn_prediction
venezuela_meridiano_2016_40,Venezuela,meridiano,2016-06-11,"JosÃ © Luis Armenteros dies, composer of Venezuela",local,polit
venezuela_meridiano_2016_41,Venezuela,meridiano,2016-08-22,Olympic athletes were honored at the Palacio de Miraflores,local,sports
venezuela_meridiano_2016_42,Venezuela,meridiano,2016-04-24,Venezuela was his school,local,sports
venezuela_meridiano_2016_43,Venezuela,meridiano,2016-10-02,The street art of María Cazorla,local,sports
venezuela_meridiano_2016_44,Venezuela,meridiano,2016-09-29,Ernesto Mejia still without permission to play in Venezuela,local,crime
venezuela_meridiano_2016_45,Venezuela,meridiano,2016-10-19,Zulia FC Venezuela Cup champion 2016,local,sports
venezuela_meridiano_2016_46,Venezuela,meridiano,2016-08-04,He died scout Andres Reiner at 81 years old,local,sports
venezuela_meridiano_2016_47,Venezuela,meridiano,2016-11-02,Surprises in the call for the Vinotinto,local,sports
venezuela_meridiano_2016_48,Venezuela,meridiano,2016-12-06,Venezuela will have another berth in the Copa Libertadores,local,sports
venezuela_meridiano_2016_49,Venezuela,meridiano,2016-10-20,"Anderson Espinoza: ""I'll fight my chance to throw in ...",local,polit
venezuela_meridiano_2016_50,Venezuela,meridiano,2016-10-17,Maria Gabriela Garcia will be operated and will be out 6 months,local,sports
venezuela_meridiano_2016_51,Venezuela,meridiano,2016-10-23,So the final junctions were octagonal,local,sports
venezuela_meridiano_2016_52,Venezuela,meridiano,2016-11-16,Venezuela aims high in South American U15 women of Ecuador,local,sports
venezuela_meridiano_2016_53,Venezuela,meridiano,2016-08-15,"Nestor ""Che"" García spoke about his future as coach ...",local,crime
venezuela_meridiano_2016_55,Venezuela,meridiano,2016-12-08,"Venezuela Open Table Tennis in tribute to ""Papelón"" Borges",local,sports
venezuela_meridiano_2016_56,Venezuela,meridiano,2016-11-09,"Rougned Odor: ""I want to play with Magallanes""",local,economi
venezuela_meridiano_2016_57,Venezuela,meridiano,2016-12-13,Venezuela debut in World Grand Prix Volleyball,local,polit
venezuela_meridiano_2016_58,Venezuela,meridiano,2016-10-27,Chamas defined convening of the Sub 20 for Papua New ...,local,polit
venezuela_meridiano_2016_59,Venezuela,meridiano,2016-12-25,Venezuelan Baseball among the ten best in the world,local,sports
venezuela_meridiano_2016_60,Venezuela,meridiano,2016-09-24,La Vinotinto Sub 17 is in its tenth working module,local,polit
venezuela_meridiano_2016_61,Venezuela,meridiano,2016-10-26,Venezuela defined team to the World Junior Boxing,local,sports
venezuela_meridiano_2016_62,Venezuela,meridiano,2016-10-21,"Kenneth Zseremeta, the man behind the success of Chamas",local,sports
venezuela_meridiano_2016_63,Venezuela,meridiano,2016-09-28,Showcase of Venezuelan players will take place in Panama,local,sports
venezuela_meridiano_2016_64,Venezuela,meridiano,2016-10-04,Jose Altuve wants to play with Magallanes,local,crime
venezuela_meridiano_2016_65,Venezuela,meridiano,2016-10-03,Deyna Castellanos was global trend on Twitter,local,sports
venezuela_meridiano_2016_66,Venezuela,meridiano,2016-12-01,This is the pre selection of Venezuela for the World Baseball Classic,local,polit
venezuela_meridiano_2016_67,Venezuela,meridiano,2016-10-21,These are the ticket prices for the Venezuela-Bolivia,local,crime
venezuela_meridiano_2016_68,Venezuela,meridiano,2016-09-29,These are the new features of the Vinotinto call,local,polit
venezuela_meridiano_2016_69,Venezuela,meridiano,2016-07-15,Vinotinto U20 definiÃ³ the call for Cotif,local,polit
venezuela_meridiano_2016_70,Venezuela,meridiano,2016-11-10,National League Boxing is a reality,local,sports
venezuela_meridiano_2016_71,Venezuela,meridiano,2016-03-15,Three prospects were signed in Showcase in Zulia,local,sports
venezuela_meridiano_2016_72,Venezuela,meridiano,2016-12-24,"Ignacio ""Nacho"" González is new coach of Atletico Venezuela",local,sports
venezuela_meridiano_2016_73,Venezuela,meridiano,2016-07-20,"The melody Perfect premieres ""Together"" dedicated to Venezuela",local,sports
venezuela_meridiano_2016_74,Venezuela,meridiano,2016-11-01,Draft International: MLB idea that threatens the Venezuelan baseball,local,sports
venezuela_meridiano_2016_75,Venezuela,meridiano,2016-10-21,"Cumaná receives the International Boxing Cup Francisco ""Morochito ...",local,sports
venezuela_meridiano_2016_76,Venezuela,meridiano,2016-11-06,"Who should be the ""10"" La Vinotinto in the next double date?",local,sports
venezuela_meridiano_2016_77,Venezuela,meridiano,2016-11-21,Venezuela will host the World Games I Bolivarianos,local,sports
venezuela_meridiano_2016_78,Venezuela,meridiano,2016-10-05,"They sell 4,000 tickets for Venezuela vs Brazil game",local,crime
venezuela_meridiano_2016_79,Venezuela,meridiano,2016-05-15,"Carlos Bacca: ""My time in Venezuela helped me to mature and grow""",local,sports
venezuela_meridiano_2016_82,Venezuela,meridiano,2016-09-07,"Bernando Añor: ""Juanpi now going to have to prepare more so ...",local,sports
venezuela_meridiano_2016_83,Venezuela,meridiano,2016-10-14,Defined quotas Venezuelan clubs competitions ...,local,polit
venezuela_meridiano_2016_85,Venezuela,meridiano,2016-12-13,"""Odubel Herrera will not play this season with Sharks""",local,economi
venezuela_meridiano_2016_86,Venezuela,meridiano,2016-12-01,Atletico Venezuela expected response by sorting FVF ...,local,polit
venezuela_meridiano_2016_87,Venezuela,meridiano,2016-11-09,Enact non-working day in Maturin by Venezuela-Bolivia,local,polit
venezuela_meridiano_2016_88,Venezuela,meridiano,2016-02-21,Â¿El best Dream Team?,local,sports
venezuela_meridiano_2016_89,Venezuela,meridiano,2016-01-30,FVF revealed calendars second division,local,sports
venezuela_meridiano_2016_90,Venezuela,meridiano,2016-07-01,Group 7C are interested in not bid for the racecourse,local,sports
venezuela_meridiano_2016_91,Venezuela,meridiano,2016-01-30,Venezuela already has its workforce to compete in Olympic repechage ...,local,polit
venezuela_meridiano_2016_92,Venezuela,meridiano,2016-11-15,Eugenio Suarez looks difficult to play with Lions,local,sports
venezuela_meridiano_2016_93,Venezuela,meridiano,2016-04-24,They passed the LVBP and glow in the MLB,local,economi
venezuela_meridiano_2016_94,Venezuela,meridiano,2016-05-03,FVF belies the Vinotinto call against Panama,local,crime
venezuela_meridiano_2016_95,Venezuela,meridiano,2016-04-26,Miss Venezuela could return to Poliedro,local,polit
venezuela_meridiano_2016_96,Venezuela,meridiano,2016-11-02,Aurélien Collin expects Dudamel call the Vinotinto (+ photos),local,polit
venezuela_meridiano_2016_97,Venezuela,meridiano,2016-10-24,Venezuela five medals from the World U-17 Weightlifting brought,local,sports
venezuela_meridiano_2016_98,Venezuela,meridiano,2016-01-26,So is the Apertura 2016 tournament will play,local,sports
venezuela_meridiano_2016_99,Venezuela,meridiano,2016-11-04,Adonis Garcia is already in Venezuela,local,crime
venezuela_meridiano_2017_0,Venezuela,meridiano,2017-03-13,World Classical controversially fogs of Venezuela and Mexico,local,polit
venezuela_meridiano_2017_1,Venezuela,meridiano,2017-09-05,Venezuela choked to Argentina,local,crime
venezuela_meridiano_2017_2,Venezuela,meridiano,2017-02-04,Venezuela made the task against Cuba and advanced to semifinals (+ Video),local,polit
venezuela_meridiano_2017_4,Venezuela,meridiano,2017-05-19,"Trembles Germany, who arrived Venezuela",local,sports
venezuela_meridiano_2017_5,Venezuela,meridiano,2017-06-06,Venezuela has taken him far to Uruguay,local,sports
venezuela_meridiano_2017_6,Venezuela,meridiano,2017-10-10,Venezuela won and ruined the dream to Paraguay,local,polit
venezuela_meridiano_2017_7,Venezuela,meridiano,2017-06-10,"Venezuela is entrusted to Peñaranda, the player who ""Flinchy""",local,polit
venezuela_meridiano_2017_10,Venezuela,meridiano,2017-03-23,Venezuela was left tied in Maturin,local,sports
venezuela_meridiano_2017_11,Venezuela,meridiano,2017-02-05,"Dudamel: ""They will not be able to Venezuela""",local,polit
venezuela_meridiano_2017_12,Venezuela,meridiano,2017-02-08,Venezuela still has the classification in their hands,local,polit
venezuela_meridiano_2017_13,Venezuela,meridiano,2017-07-04,Venezuela will participate in the Men's Softball World Championship,local,unemploy
venezuela_meridiano_2017_14,Venezuela,meridiano,2017-06-08,Venezuela with a draw against Ecuador initiative,local,polit
venezuela_meridiano_2017_15,Venezuela,meridiano,2017-08-28,James forbade Bayern play against Venezuela,local,polit
venezuela_meridiano_2017_16,Venezuela,meridiano,2017-04-05,Venezuela debuts Wednesday in the Copa America Futsal,local,polit
venezuela_meridiano_2017_17,Venezuela,meridiano,2017-03-15,Venezuela fizzled early,local,economi
venezuela_meridiano_2017_18,Venezuela,meridiano,2017-12-03,Venezuela was crowned at the Pan American U23,local,sports
venezuela_meridiano_2017_19,Venezuela,meridiano,2017-05-07,Venezuela knows his rivals for World Cup Qualifier ...,local,sports
venezuela_meridiano_2017_20,Venezuela,meridiano,2017-09-01,Venezuela inaugurates Caribbean Series 2018,local,sports
venezuela_meridiano_2017_21,Venezuela,meridiano,2017-05-18,Venezuela crisis alienates fans stadiums,local,crime
venezuela_meridiano_2017_22,Venezuela,meridiano,2017-08-29,Venezuela fell against Canada and said goodbye to the AmeriCup,local,sports
venezuela_meridiano_2017_23,Venezuela,meridiano,2017-09-29,Venezuela gives the list with several new faces (+ Call),local,crime
venezuela_meridiano_2017_24,Venezuela,meridiano,2017-10-16,Venezuela climbed 17 places in FIFA ranking,local,crime
venezuela_meridiano_2017_25,Venezuela,meridiano,2017-02-08,"Marco Mathías: The ""wounded pride"" got the better of Venezuela",local,sports
venezuela_meridiano_2017_26,Venezuela,meridiano,2017-03-20,Venezuela for the 2021 World Classic,local,sports
venezuela_meridiano_2017_27,Venezuela,meridiano,2017-08-07,Venezuela fell against Virgin Islands and their classification is complicated,local,sports
venezuela_meridiano_2017_28,Venezuela,meridiano,2017-06-05,Venezuela prepares friendly against Ecuador,local,polit
venezuela_meridiano_2017_29,Venezuela,meridiano,2017-02-13,Martin Perez opens second for Venezuela in the World Baseball Classic,local,polit
venezuela_meridiano_2017_30,Venezuela,meridiano,2017-07-22,Venezuela is Latin America champion Little League,local,polit
venezuela_meridiano_2017_31,Venezuela,meridiano,2017-08-30,Discord in Venezuela for the upcoming baseball season,local,sports
venezuela_meridiano_2017_32,Venezuela,meridiano,2017-08-17,Venezuela debuts with victory in Little League,local,sports
venezuela_meridiano_2017_33,Venezuela,meridiano,2017-10-05,Valuable draw: La Vinotinto disarmed a nervous Uruguay,local,polit
venezuela_meridiano_2017_34,Venezuela,meridiano,2017-01-17,Sudamericano Sub 20: The timing of the Vinotinto,local,polit
venezuela_meridiano_2017_35,Venezuela,meridiano,2017-08-22,Venezuela ended its participation in the World Series Small ...,local,sports
venezuela_meridiano_2017_36,Venezuela,meridiano,2017-06-26,10 years ago the America's Cup was played in Venezuela,local,polit
venezuela_meridiano_2017_37,Venezuela,meridiano,2017-04-04,Miguel Cabrera returns to rule on Venezuela,local,sports
venezuela_meridiano_2017_38,Venezuela,meridiano,2017-11-03,Venezuela skin changes (+ photos),local,sports
venezuela_meridiano_2017_39,Venezuela,meridiano,2017-03-14,Hector Rondon Venezuela will strengthen in the second round,local,polit
venezuela_meridiano_2017_40,Venezuela,meridiano,2017-03-07,So will the lineup of Venezuela vs. Puerto Rico,local,crime
venezuela_meridiano_2017_41,Venezuela,meridiano,2017-09-03,Venezuela and Nicaragua had bronze gold in Pan American Baseball,local,sports
venezuela_meridiano_2017_42,Venezuela,meridiano,2017-01-25,La Vinotinto U-20 lacked effectiveness against Bolivia,local,crime
venezuela_meridiano_2017_43,Venezuela,meridiano,2017-03-13,Omar Bencomo Venezuela will start for the extra game,local,polit
venezuela_meridiano_2017_45,Venezuela,meridiano,2017-05-08,Gregory Vargas Venezuela raised his voice in the Maccabi game,local,sports
venezuela_meridiano_2017_46,Venezuela,meridiano,2017-11-14,Venezuela played down the pass in the Sudamericano Sub 15,local,crime
venezuela_meridiano_2017_48,Venezuela,meridiano,2017-08-21,Venezuela left lying on the ground Dominican Republic (+ Video),local,economi
venezuela_meridiano_2017_49,Venezuela,meridiano,2017-02-02,So will the uniforms of Venezuela in the World Baseball Classic,local,polit
venezuela_meridiano_2017_50,Venezuela,meridiano,2017-08-15,"Yoel Finol: ""I want to be the highest for Venezuela""",local,sports
venezuela_meridiano_2017_51,Venezuela,meridiano,2017-08-29,"Nestor ""Che"" Garcia put an end to his time with Venezuela",local,educ
venezuela_meridiano_2017_52,Venezuela,meridiano,2017-06-02,Venezuela lost by forfeit in World Volleyball,local,economi
venezuela_meridiano_2017_53,Venezuela,meridiano,2017-11-14,La Vinotinto defined its 18 chamos for the Bolivarian Games,local,polit
venezuela_meridiano_2017_55,Venezuela,meridiano,2017-03-04,Sub 17 will start the hexagonal against Chile,local,polit
venezuela_meridiano_2017_56,Venezuela,meridiano,2017-11-23,Venezuela has its giants against Colombia,local,sports
venezuela_meridiano_2017_57,Venezuela,meridiano,2017-09-24,Venezuela rewrites the continental crown softball,local,sports
venezuela_meridiano_2017_59,Venezuela,meridiano,2017-07-05,Venezuela 25 years ago fought the Dream Team,local,sports
venezuela_meridiano_2017_60,Venezuela,meridiano,2017-10-30,Venezuela came from behind and seek the South American U14 title,local,sports
venezuela_meridiano_2017_61,Venezuela,meridiano,2017-10-04,Venezuela: Golden Gloves,local,economi
venezuela_meridiano_2017_62,Venezuela,meridiano,2017-03-13,Tickets for the Venezuela-Peru are on sale from Monday,local,religion
venezuela_meridiano_2017_63,Venezuela,meridiano,2017-11-13,Iran defeated Venezuela in Nijmegen (+ Video),local,sports
venezuela_meridiano_2017_64,Venezuela,meridiano,2017-02-08,Vinotinto U17 defined payroll for the South American,local,sports
venezuela_meridiano_2017_65,Venezuela,meridiano,2017-05-25,MLB teams avoid sending players to Venezuela,local,sports
venezuela_meridiano_2017_66,Venezuela,meridiano,2017-04-30,Vinotinto U20 elected its 21 chamos for World,local,sports
venezuela_meridiano_2017_67,Venezuela,meridiano,2017-03-01,Debut dreamed of Atletico Venezuela in Copa Sudamericana,local,polit
venezuela_meridiano_2017_70,Venezuela,meridiano,2017-11-14,Venezuela is allowed to reach by Colombia in fencing,local,sports
venezuela_meridiano_2017_71,Venezuela,meridiano,2017-05-13,Felix Perez showed his support for Venezuela in an original way (+ Photo),local,sports
venezuela_meridiano_2017_72,Venezuela,meridiano,2017-08-10,Venezuela clash with Argentina in the semifinals of the South American ...,local,polit
venezuela_meridiano_2017_73,Venezuela,meridiano,2017-03-24,"Romulo Otero on his goal against Peru: ""What was the use?""",local,polit
venezuela_meridiano_2017_74,Venezuela,meridiano,2017-11-02,Vinotinto U15 defined his warriors for the South American,local,polit
venezuela_meridiano_2017_75,Venezuela,meridiano,2017-08-14,Venezuela debut with Chile in South American Women's Volleyball,local,sports
venezuela_meridiano_2017_76,Venezuela,meridiano,2017-11-07,La Vinotinto will go with 20 players to confront Iran,local,sports
venezuela_meridiano_2017_77,Venezuela,meridiano,2017-07-10,Venezuela ranked 41 in the world raking Taekwondo,local,sports
venezuela_meridiano_2017_78,Venezuela,meridiano,2017-12-29,La Vinotinto launches new clothing for 2018 (+ Video),local,crime
venezuela_meridiano_2017_80,Venezuela,meridiano,2017-03-10,Puerto Rico left on the canvas to Venezuela,local,sports
venezuela_meridiano_2017_82,Venezuela,meridiano,2017-03-11,Prado perfect night propels Venezuela,local,crime
venezuela_meridiano_2017_83,Venezuela,meridiano,2017-03-14,Dominican Republic - Puerto Rico: An early end,local,sports
venezuela_meridiano_2017_84,Venezuela,meridiano,2017-06-11,Portals of the world speak of the Vinotinto U-20 (+ photos),local,sports
